Position	Class	Ctcf	Dnase	H3k27ac	H3k27me3	H3k36me3	H3k4me1	H3k4me1_H3K4me3	H3k4me3	H3k4me3_H3k27me3	H3k79me2	H3k9ac	H3k9me3	H4k20me1	P300	Pol2	tss_Dist	CpGIsland	GC_content
chr6_53827106_53827236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32262	0	0.3846
chr6_5494608_5494738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36299	0	0.4846
chr6_567828_567958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43657	0	0.5384
chr6_57300960_57301090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56215	0	0.3538
chr6_69926214_69926344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15953	0	0.4
chr6_69927046_69927168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15129	0	0.4508
chr6_80394332_80394462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53332	0	0.3230
chr6_84562569_84562690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	0	0.3884
chr6_84896251_84896381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8367	0	0.3615
chr6_88327567_88327697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10176	0	0.2846
chr6_91250177_91250307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3239	0	0.2923
chr6_99082009_99082139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75699	0	0.3923
chr7_100804829_100804959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3436	0	0.5
chr7_100805535_100805665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2730	0	0.4846
chr7_12151857_12151985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98881	0	0.4296
chr7_12610986_12611116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4692
chr7_128766790_128766920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17791	1	0.6307
chr7_130636308_130636430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15085	0	0.5245
chr7_131630477_131630600	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	35498	1	0.6260
chr7_133488535_133488665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35685	0	0.2692
chr7_133731472_133731600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17470	0	0.5
chr7_14018525_14018655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6459	0	0.3230
chr7_14051093_14051223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20042	0	0.2692
chr7_14497400_14497521	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188573	0	0.3223
chr7_149196028_149196150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1119	0	0.4098
chr7_158380167_158380293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	1	0.7380
chr7_24820043_24820173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10798	0	0.4384
chr7_30451835_30451965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12322	0	0.4923
chr7_33078172_33078302	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2217	0	0.3230
chr7_36349400_36349521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9862	0	0.5454
chr7_38297000_38297127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72117	0	0.4960
chr7_41751221_41751351	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6287	0	0.4769
chr7_45959470_45959600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	0	0.4615
chr7_55614728_55614858	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5687	0	0.5307
chr7_63808753_63808883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34346	0	0.3461
chr7_64610473_64610600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143351	0	0.3385
chr7_65983862_65983992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23544	0	0.6538
chr7_72133450_72133580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216355	0	0.4692
chr7_8383046_8383176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39662	0	0.3846
chr7_93551671_93551800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660	0	0.4883
chr7_99526579_99526709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305	0	0.4923
chr8_101783436_101783566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48398	0	0.4230
chr8_106765492_106765622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35321	0	0.4769
chr8_126201015_126201140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64629	0	0.48
chr8_130692793_130692922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0.3798
chr8_130890584_130890714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11996	0	0.2538
chr8_1322635_1322765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4635	0	0.4076
chr8_141274072_141274202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1241	0	0.4
chr8_145871003_145871133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39801	0	0.4538
chr8_17028475_17028600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8167	0	0.44
chr8_18417439_18417569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124040	0	0.3538
chr8_23349235_23349365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2346	0	0.3615
chr8_23562381_23562503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1419	1	0.5983
chr8_27466697_27466827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1895	0	0.6307
chr8_28921635_28921765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3030	0	0.4692
chr8_29046068_29046198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48507	0	0.3230
chr8_32406871_32407001	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626	1	0.5307
chr8_357594_357724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	1	0.6846
chr8_37796078_37796200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1421	0	0.5491
chr8_38385035_38385165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1010	0	0.5307
chr8_39770935_39771065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0.3923
chr8_39806229_39806359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0.4
chr8_42359635_42359765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	0.4153
chr8_49442535_49442665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12885	0	0.4615
chr8_54789687_54789817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	1	0.6076
chr8_61779269_61779399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4179	0	0.3
chr8_62052626_62052756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82909	0	0.5230
chr8_62413890_62414020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24625	0	0.2846
chr8_638068_638198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1343	1	0.6769
chr8_67089000_67089121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1839	0	0.3140
chr8_72600435_72600565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12823	0	0.4769
chr8_8242548_8242672	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1336	0	0.3225
chr8_8992556_8992686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6247	0	0.4153
chr8_9755964_9756094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2616	0	0.6230
chr8_97602304_97602434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3689	0	0.4538
chr9_107037820_107037950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148132	0	0.4076
chr9_116800200_116800323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9999	0	0.5934
chr9_120507396_120507526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36921	1	0.5923
chr9_126118819_126118941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0.6065
chr9_126217653_126217783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1874	0	0.5846
chr9_126245600_126245728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8434	0	0.6328
chr9_128366024_128366154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8098	0	0.5615
chr9_128454078_128454200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15256	0	0.4426
chr9_129386342_129386472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9594	1	0.5923
chr9_130684155_130684285	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.6692
chr9_131174600_131174728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	555	0	0.5859
chr9_13163919_13164049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1408	0	0.4923
chr9_134588482_134588612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3252	0	0.4769
chr9_135016649_135016773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20560	0	0.4274
chr9_139657901_139658029	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	887	0	0.6796
chr9_140301010_140301140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11149	0	0.6
chr9_16730335_16730465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2122	0	0.4384
chr9_19444838_19444968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8238	0	0.3615
chr9_21974493_21974623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	1	0.5538
chr9_27333966_27334096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36828	0	0.4
chr9_44227200_44227322	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35997	1	0.6229
chr9_4905515_4905645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45061	0	0.2846
chr9_6447259_6447389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2169	0	0.3384
chr9_6989479_6989609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5198	0	0.2615
chr9_71405767_71405897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10803	0	0.3307
chr9_74061000_74061129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622	0	0.4263
chr9_74812447_74812577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3709	0	0.4153
chr9_80564475_80564605	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	80915	0	0.5307
chr9_89556135_89556265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5839	0	0.4153
chr9_96360857_96360987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21948	0	0.6461
chr9_97964600_97964722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52284	0	0.5409
chr9_99328248_99328378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537	0	0.3615
chrX_100381926_100382056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26500	0	0.2538
chrX_100914229_100914350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0.6528
chrX_106750356_106750478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15201	1	0.6311
chrX_114546200_114546321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21881	0	0.5206
chrX_117904282_117904412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	663	0	0.6384
chrX_128739872_128740000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16306	0	0.6328
chrX_133527256_133527386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19853	0	0.2846
chrX_136629634_136629764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16320	1	0.6076
chrX_137994604_137994734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54762	0	0.2846
chrX_152782689_152782819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0.6
chrX_24941761_24941891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92174	0	0.3384
chrX_24950636_24950766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83299	0	0.3615
chrX_25030565_25030691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3374	1	0.6666
chrX_34674826_34674953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452	1	0.7559
chrX_39021934_39022064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136976	1	0.5769
chrX_46509409_46509539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14339	0	0.4307
chrX_6147043_6147173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0.5615
chrX_9562584_9562714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45145	0	0.4153
chrX_99663526_99663656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.7
